item_id,price,developer,release_anio
365350,11.99,"Chu-3,Bakufu Narayama",2015
370600,19.99,Scarab Entertainment,2015
398110,1.99,Myra D'Ann,2015
399640,9.99,Nimbly Games,2016
400160,12.99,ColePowered Games,2015
457810,3.99,AIVIK LLC,2016
473140,1.99,Dracula Bytes,2016
324140,9.99,Press Play,2015
363420,,Sin dato disponible,Sin dato disponible
317080,14.99,Ghost Machine,2015
349240,9.99,Eridani Games,2014
243560,,Sin dato disponible,Sin dato disponible
336100,0.0,"Team Chaos, LLC",2014
515910,0.99,Trident Game Studio,2016
405970,7.99,Fat Panda Games,2016
389170,15.99,"Dumativa Creative Studio,Castro Brothers",2016
29550,,Sin dato disponible,Sin dato disponible
372400,,Sin dato disponible,Sin dato disponible
393980,4.99,Zoo Corporation,2015
274450,,Sin dato disponible,Sin dato disponible
317100,24.99,Camouflaj,2015
332610,14.99,Last Dimension,2015
342260,,Sin dato disponible,Sin dato disponible
346730,19.99,"peakvox,O-TWO inc.",2015
347940,7.99,Smoodlez,2015
358770,4.99,Lupiesoft,2015
368640,9.99,"Nippon Ichi Software, Inc.",2016
396650,19.99,PixelFade Inc,2016
397740,2.99,Mason Lindroth,2015
398100,9.99,Dharker Studio,2015
453290,4.99,GAME NA KIBUN,2016
488660,9.99,Vifth Floor,2016
350110,24.99,Deck13 Hamburg,2016
447020,24.99,Giants Software,2016
497180,4.99,"Invictus-Games LLC.,ImageCode LLC.",2016
301860,19.99,Uppercut Games Pty Ltd,2015
451760,,Sin dato disponible,Sin dato disponible
367550,19.99,Alternative Software Ltd,2015
375530,16.99,Creoteam,2015
442500,9.99,Creative Storm Entertainment,2016
397390,9.99,One Man Left Studios,2016
224380,0.0,Atomix Productions,2013
266620,,Sin dato disponible,Sin dato disponible
257670,14.99,"Fantasy Flight Publishing, Inc.",2011
339510,6.99,Choice of Games,2014
342450,6.99,Hanabira,2015
343370,6.99,Choice of Games,2013
356000,6.99,Choice of Games,2015
362490,14.99,Bare Mettle Entertainment,2015
402620,34.99,Liar-soft,2016
416640,5.99,Choice of Games,2015
421630,3.99,Hosted Games,2015
423320,3.99,Choice of Games,2015
463750,,Sin dato disponible,Sin dato disponible
474230,,Sin dato disponible,Sin dato disponible
489910,,Sin dato disponible,Sin dato disponible
508280,,Sin dato disponible,Sin dato disponible
508470,,Sin dato disponible,Sin dato disponible
508490,,Sin dato disponible,Sin dato disponible
345660,39.99,Milestone S.r.l.,2015
328510,14.99,Retro Dreamer,2016
316370,29.99,Dreamatrix,2015
332530,9.99,Neon Deity Games,2015
364830,7.99,"Tenwall Creatives, Inc.",2016
368180,14.99,Studio Monolith,2017
376250,4.99,UnitedIndie,2016
378580,14.99,OCCA Studios,2015
384840,14.99,Niels Bauer Games,2015
385600,3.99,Teyon,2015
387010,9.99,Kingdom Games,2015
404150,7.99,Julian Glander,2015
424640,11.99,Unbound Creations,2016
431640,4.99,JoyBits Ltd.,2016
430190,12.99,Leikir Studio,2016
433750,0.99,"Mikeypoo's Games,David Szymanski",2016
434930,4.99,Wreck Tangle Games,2016
437710,4.99,LabLike Sp. z o.o.,2016
439440,1.99,Trite Games,2016
439950,12.99,Lacuna Corporation,2016
448110,3.99,Ed Farage,2016
449170,5.99,"Jerzie,Creobit",2016
451200,9.99,Pixel Maverick Games,2016
453960,0.99,Kazakov Oleg,2016
454030,4.99,Brainwashing Games,2016
370070,0.0,Andrettin,2015
467210,3.99,Kyrylo Kuzyk,2016
473730,1.99,MegawattsCo,2016
491000,2.99,Quiet River,2016
491720,1.99,Khud0,2016
492830,1.99,Dynow Studio,2016
494120,1.99,YFYX games,2016
498360,2.99,Multiverse Games,2016
501030,5.99,John Wizard,2016
431360,0.0,Austin Handle,2016
504750,9.99,Large Visible Machine,2016
507380,0.99,Echo Hall Studios,2016
521430,1.99,David Mulder,2016
480480,2.99,ClickGames,2016
273600,9.99,Volition Inc.,2014
497270,0.0,Fast Forward Games,2016
340390,4.99,Amethyst Quarter,2015
518670,,Sin dato disponible,Sin dato disponible
352640,9.99,"Daniel Linssen,Detective,Ditto,Glitchnap,Shark Jump Studios",2015
215550,,Sin dato disponible,Sin dato disponible
445770,19.99,Big Fat Simulations Inc.,2016
423610,5.99,Exquisite Games,2016
419460,9.99,Numinous Games,2016
453510,3.99,TEN TIULENYA team,2016
278210,,Sin dato disponible,Sin dato disponible
323670,9.99,One Legged Seagull,2015
517710,,Sin dato disponible,Sin dato disponible
493340,44.99,Frontier Developments,2016
358460,14.99,Nomad Games,2016
388800,14.99,"INTI CREATES CO., LTD.",2015
352370,14.99,Three Phase Interactive Pty Ltd,2016
392920,7.99,Jaybot7,2015
268890,34.99,Eversim,2014
312980,34.99,Graviteam,2016
290810,4.99,"Sunstone Games, LLC.",2014
363520,11.99,Whalebox Studio,2016
278150,,Sin dato disponible,Sin dato disponible
278190,49.99,MAGIX Software GmbH,2015
330070,49.99,MAGIX Software GmbH,2015
425220,49.99,"Spike Chunsoft Co., Ltd.",2016
374450,4.99,Travian Games GmbH,2015
364940,4.99,Rhema Press,2015
352790,9.99,MixedBag Srl,2016
336770,4.99,1C Wireless,2014
377710,19.99,Frontwing,2015
377720,19.99,Frontwing,2015
373880,1.99,R&amp;G Software,2016
414720,9.99,Jace Masula,2015
465000,5.99,Pavel Zinchenko,2016
322950,19.99,VooFoo Studios,2015
267440,,Sin dato disponible,Sin dato disponible
206250,9.99,System Prisma,2012
258070,6.99,Droqen,2012
335830,9.99,Blazing Griffin Ltd.,2015
365170,,Sin dato disponible,Sin dato disponible
100400,99.99,Nevercenter Ltd. Co.,2012
350500,9.99,Mykhail Konokh,2015
397210,4.99,Targhen Games,2015
4730,,Sin dato disponible,Sin dato disponible
10400,,Sin dato disponible,Sin dato disponible
251020,39.99,"TREND, Soft Pro",2014
306630,39.99,Ageod,2013
333340,11.99,"Project Whitecard Studios Inc.,NASA (Some Models)",2016
338130,9.99,HeroCraft,2016
378750,,Sin dato disponible,Sin dato disponible
397180,19.99,WarfareSims,2015
423460,,Sin dato disponible,Sin dato disponible
320430,9.99,"Playdek, Inc.",2014
504050,19.99,Craneballs,2017
351420,1.99,CyberphobX,2015
371890,4.99,Orangepixel,2015
385060,5.99,Sonic Sloth,2015
38060,,Sin dato disponible,Sin dato disponible
340000,19.99,Double Fine Productions,2016
407740,,Sin dato disponible,Sin dato disponible
280680,9.99,Krita Foundation,2014
37240,9.99,PlayFirst,2009
335050,4.99,Eversim,2014
382380,14.99,Joshua Missile,2015
402000,4.99,Studio Wonderkey,2015
326840,14.99,AHEARTFULOFGAMES,2016
240620,9.99,Yeti Trunk,2015
237370,39.99,Sin dato disponible,2013
349220,9.99,Alice &amp; Smith,2015
402630,0.0,Devespresso Games,2015
423490,16.99,3Division,2016
429530,6.99,Microprose,1998
307620,9.99,Tribute Games Inc.,2015
241760,9.99,Pieces Interactive,2016
462860,4.99,"Ugly Beard Games, LLC",2016
363530,19.99,Gabriel Interactive,2016
24120,,Sin dato disponible,Sin dato disponible
24130,,Sin dato disponible,Sin dato disponible
293360,,Sin dato disponible,Sin dato disponible
418950,,Sin dato disponible,Sin dato disponible
338400,,Sin dato disponible,Sin dato disponible
494470,9.99,Dogenzaka Lab,2016
433300,39.99,Zoë Mode,2016
433320,39.99,Zoë Mode,2016
461880,2.99,Atum Software,2016
496870,2.99,Versus System,2016
440550,7.99,ThirtyThree,2016
427510,19.99,ACQUIRE Corp.,2016
460960,2.99,Pilgrim Adventures,2016
466800,,Sin dato disponible,Sin dato disponible
288290,,Sin dato disponible,Sin dato disponible
359600,9.99,Climax Studios,2016
291250,9.99,Meteoric Games,2014
33510,,Sin dato disponible,Sin dato disponible
37200,,Sin dato disponible,Sin dato disponible
4320,,Sin dato disponible,Sin dato disponible
388280,2.99,Chris Hopkin,2015
495320,,Sin dato disponible,Sin dato disponible
323730,8.99,Rat King Entertainment,2014
411600,9.99,Uncaged Studios,2016
351940,14.99,Gaming Corps AB,2016
409280,1.99,Noetic Games,2016
410290,9.99,High Tale Studios,2016
423550,6.99,Creobit,2016
459680,1.99,Dinofarm Games,2016
475220,0.99,André Bertaglia,2016
487270,0.99,André Bertaglia,2016
488200,,Sin dato disponible,Sin dato disponible
495010,3.99,miqu studio,2016
509240,5.99,Petrodiy-Games,2016
509960,0.99,Mustache Games,2016
398180,,Sin dato disponible,Sin dato disponible
457680,8.99,SIGONO INC.,2016
450140,5.99,Enlight Software Limited,1998
270510,9.99,Uppercut Games Pty Ltd,2014
301920,12.99,Yakiniku Banzai,2015
427550,9.99,Brave Giant LTD,2016
446390,39.99,Tamsoft,2016
468310,7.99,Hello There AB,2016
409100,9.99,Valhalla Cats,2015
324710,4.99,Tin Man Games,2015
441670,2.99,Immortal Game Studio,2016
382630,,Sin dato disponible,Sin dato disponible
326160,39.99,Portalarium,2014
411330,9.99,2015,2004
382940,,Sin dato disponible,Sin dato disponible
431730,14.99,David Capello,2016
100970,,Sin dato disponible,Sin dato disponible
259450,11.99,Celsius Game Studios,2014
262190,4.99,"Moonbite Games,PadaOne Games",2015
388830,0.99,IOZO GAMES,2016
452650,,Sin dato disponible,Sin dato disponible
465670,7.99,Nebula Interactive,2016
490880,1.99,"Skyboy Games,Sentry Games",2016
500100,0.99,Kedexa,2017
242840,19.99,Indomitus Games,2015
324510,34.99,Wonderstruck,2014
441540,,Sin dato disponible,Sin dato disponible
436520,0.0,BlackSpot Entertainment,2017
344900,,Sin dato disponible,Sin dato disponible
250720,9.99,"Escape Hatch Entertainment, LLC",2014
415800,9.99,Egosoft,2016
311800,14.99,Super Duper Garrett Cooper,2014
463270,12.99,@unepic_fran,2016
363150,,Sin dato disponible,Sin dato disponible
400450,13.99,Flying Oak Games,2016
457860,,Sin dato disponible,Sin dato disponible
257650,19.99,Soulid Studio,2013
262610,49.99,WaveDNA,2014
371240,,Sin dato disponible,Sin dato disponible
443650,9.99,Outsider Games,2016
347400,59.99,SoftWeir Inc.,2015
454070,0.0,Eren Aydın,2016
516510,0.0,Candycane Games,2016
364300,9.99,Red Beat,2016
418180,14.99,Lion's Shade,2016
310880,9.99,"Umix Studios,Cyanide",2014
383690,8.99,studiocime,2015
456540,9.99,LucasArts,1993
458970,0.0,Frudelsoft,2016
438720,0.0,Iron 27,2016
493810,0.0,Ionut Lucian Achiricioaei,2016
501050,0.0,Rainbow Games,2015
356180,,Sin dato disponible,Sin dato disponible
389650,9.99,Dreamloop Games,2015
405370,9.99,Farsky Interactive,2016
409890,19.99,Experience Inc.,2016
421600,29.99,BANDAI NAMCO Entertainment Inc.,2016
437000,19.99,Arc System Works,2016
448320,7.99,Torrunt,2017
467910,14.99,Nick Everlith,2016
517660,1.99,Ward Dehairs,2016
328830,19.99,Alternative Software Ltd,2014
406350,0.0,Black Delta,Dato no disponible
282560,14.99,Nvizzio Creations,2016
364640,9.99,Legend Studio,2015
206270,,Sin dato disponible,Sin dato disponible
294590,6.99,Enlight Software Limited,2004
373620,3.99,Mommy's Best Games,2015
394920,,Sin dato disponible,Sin dato disponible
394930,,Sin dato disponible,Sin dato disponible
394940,,Sin dato disponible,Sin dato disponible
463150,2.99,Noclip,2016
464440,,Sin dato disponible,Sin dato disponible
496550,0.99,Antonio Renna,2016
502740,4.99,Aleksandr Golovkin,2017
453680,2.99,Road Turtle Games,2016
391550,14.99,Pixelbomb Games,2016
252690,39.99,"SmiteWorks USA, LLC",2014
397810,9.99,Curvature Systems,2017
424030,0.0,Campfire Games,Not yet available
467090,4.99,Nuno Donato,2016
497430,9.99,Soma Games,2016
19990,,Sin dato disponible,Sin dato disponible
262450,6.99,Stardock Entertainment,2014
382080,3.99,Devdan Games,2015
382970,,Sin dato disponible,Sin dato disponible
513720,0.99,Dima Kiva,2016
262650,39.99,BrainDistrict,2013
350610,2.99,Dingo Dango,2015
393250,,Sin dato disponible,Sin dato disponible
448310,0.0,varlamov5264,2016
456000,,Sin dato disponible,Sin dato disponible
456570,,Sin dato disponible,Sin dato disponible
459510,,Sin dato disponible,Sin dato disponible
466590,,Sin dato disponible,Sin dato disponible
478960,0.0,Clickteam,2016
478980,0.0,Fantasy Flight Games,2016
464050,0.0,Heroic Games,2016
494220,0.0,Iron Helmet Games,2016
497090,0.0,Delmunsoft,2015
500380,,Sin dato disponible,Sin dato disponible
501280,,Sin dato disponible,Sin dato disponible
503010,14.99,Lusorion Creatives,2017
509860,0.0,Atapki,2014
511360,,Sin dato disponible,Sin dato disponible
512710,,Sin dato disponible,Sin dato disponible
519170,,Sin dato disponible,Sin dato disponible
507210,,Sin dato disponible,Sin dato disponible
463550,2.99,dobro_slon,2016
502910,0.99,AL-GAME,2016
377550,4.99,Rodaja,2015
321540,0.0,The Foundry,2014
401090,299.99,The Foundry,2015
454510,0.0,Allegorithmic,2016
425070,1.99,Francois Braud (Volatile Dove),2016
2680,,Sin dato disponible,Sin dato disponible
23510,,Sin dato disponible,Sin dato disponible
463850,2.99,"Rageborn Studio, LLC",2016
4830,,Sin dato disponible,Sin dato disponible
10560,,Sin dato disponible,Sin dato disponible
21500,4.99,Eipix,2008
12650,6.99,dtp – young entertainment Gmbh &amp; Co. KG,2008
12660,6.99,dtp – young entertainment Gmbh &amp; Co. KG,2007
33700,6.99,dtp – young entertainment Gmbh &amp; Co. KG,2008
33710,6.99,dtp – young entertainment Gmbh &amp; Co. KG,2006
33720,6.99,dtp – young entertainment Gmbh &amp; Co. KG,2005
16480,,Sin dato disponible,Sin dato disponible
33760,6.99,Bamtang,2009
34670,,Sin dato disponible,Sin dato disponible
50640,,Sin dato disponible,Sin dato disponible
8840,,Sin dato disponible,Sin dato disponible
55210,,Sin dato disponible,Sin dato disponible
57970,,Sin dato disponible,Sin dato disponible
50310,,Sin dato disponible,Sin dato disponible
20840,,Sin dato disponible,Sin dato disponible
71320,,Sin dato disponible,Sin dato disponible
211140,,Sin dato disponible,Sin dato disponible
223140,,Sin dato disponible,Sin dato disponible
240220,,Sin dato disponible,Sin dato disponible
245350,,Sin dato disponible,Sin dato disponible
237970,24.99,Centauri Production,2014
263600,9.99,"QUAD ARROW Co.,Ltd.",2016
257220,9.99,Animation Arts,2013
268710,0.0,Condition One,2014
269430,5.99,Polynetix Studio,2014
269550,29.96,Inmatrix LTD,2014
269630,,Sin dato disponible,Sin dato disponible
272330,14.99,Dead Mage,2015
273960,9.99,Camel 101,2015
275830,6.99,MumboJumbo,2014
276460,6.99,Cateia Games,2014
278850,4.99,Dreamatrix,2014
280200,4.99,Rogue Earth LLC,2014
282640,11.99,PixelNAUTS,2015
282780,2.99,Never Don't Play,2015
288630,6.99,Icarus Games,2014
288670,6.99,Cateia Games,2014
289580,9.99,Lesta Studio,2007
291770,4.99,Darkling Room,2015
292090,4.99,"Electric Eggplant,Kalani Games, Inc.,HRG (Heirs of Rube Goldberg),Unity Games",2014
293280,,Sin dato disponible,Sin dato disponible
295630,2.99,Artem Kotov,2014
296810,9.98,Mechanical Butterfly Studios,2016
297080,4.99,Ross Edgar,2015
297310,,Sin dato disponible,Sin dato disponible
297390,,Sin dato disponible,Sin dato disponible
300400,2.99,"Acceleroto, Inc.",2015
301380,9.99,Hanako Games,2010
304540,9.99,Coldwood Interactive,2007
304750,6.99,Space Monkey International,2015
307900,3.99,b-alive gmbh,2007
306480,3.99,b-alive gmbh,2007
307920,3.99,b-alive gmbh,2010
310460,9.99,Kids up hill,2014
310640,4.99,Funky Logic Studios,2014
311840,6.99,b-alive gmbh,2003
311940,3.99,BatCat Games,2016
312240,1.99,Social Loner Studios,2012
312390,,Sin dato disponible,Sin dato disponible
312410,,Sin dato disponible,Sin dato disponible
313620,4.99,FrameLineNetwork Kft.,2014
313660,24.99,Ageod,2012
313870,19.99,Autumn Moon,2008
314590,7.99,The Paper Robot,2017
315660,39.99,N3V Games,2015
316240,19.99,PlayWay S.A.,2015
316750,14.99,Ubisoft - San Francisco,2015
318300,19.99,PIPE Studio,2012
319430,7.99,4Realms,2015
319470,6.99,Disparity Games,2015
319480,,Sin dato disponible,Sin dato disponible
319780,14.99,LinkSolutions Ltd.,2015
320610,6.99,URSE Games,2015
321190,34.99,OVERDRIVE,2014
321350,8.99,Sub Orbital Software,2015
322040,14.99,Fugazo,2014
322550,9.99,Unruly Attractions,2015
323020,4.99,MiniVisions,2015
323450,9.99,EXE-CREATE,2015
324170,,Sin dato disponible,Sin dato disponible
324280,,Sin dato disponible,Sin dato disponible
326340,19.99,Arc System Works,2015
326350,,Sin dato disponible,Sin dato disponible
326590,9.99,Cinemaware,2014
327680,4.99,Odnako Games,2016
327960,1.99,DigitalWorldEntertainment,2016
329200,6.99,Aegon Games,2015
331190,9.99,TURBOGUN,2015
331560,,Sin dato disponible,Sin dato disponible
332390,9.99,Aldorlea Games,2015
332400,4.99,Aldorlea Games,2015
332540,13.99,Furiously Inactive Games,2017
332730,4.99,Thrillion,2015
331290,5.99,xinoro,2014
333290,8.99,Physmo,2015
333510,13.99,Leikir Studio,2015
333580,1.99,Insomniac Games,2015
334980,4.99,Ryan Javanshir,2014
335090,7.99,"Daniele Giardini,Isak J Martinsson",2015
336680,5.99,iconical Ltd.,2015
336700,2.99,Hyper Hippo Games,2014
337210,2.99,iosoftware,2015
338110,3.99,Hello There AB,2015
338260,4.99,HappyGiant,2015
338830,1.99,Huy Phan,2014
338960,4.99,Alawar Entertainment,2011
338840,0.0,sxpenx,2014
339110,2.99,Ya2,2016
339640,9.99,Cliffhanger Productions,2015
339850,14.99,House of Tales,2008
340090,,Sin dato disponible,Sin dato disponible
340530,0.0,SOEDESCO Publishing,2015
340600,4.99,Matthew Jennings,2014
340700,7.99,Eko Software,2015
340720,6.99,Running Pillow,2015
341270,4.99,Greeny Games Studio,2016
341460,4.99,Tyrone Hunt,2016
341760,5.99,Henchman &amp; Goon,2015
341820,3.99,Red Head Games,2015
343000,4.99,House of Tales,2001
343020,7.99,Total Monkery,2015
343120,,Sin dato disponible,Sin dato disponible
343320,9.99,StaudSoft,2014
342490,2.99,Brushfire Games,2014
343690,0.99,Dima Kiva,2015
344220,4.99,Hyper Hippo Games,2015
345140,,Sin dato disponible,Sin dato disponible
345340,5.99,Home Groan Games,2013
345790,2.99,MKLab,2015
345860,11.99,Synset,2017
345640,4.99,Hanaji Games,2015
346300,3.99,Xiotex Studios Ltd,2015
347060,14.99,"Cyanide,Umix Studios",2016
347660,12.99,Crimson Owl Studios,2015
347720,4.99,Snowrunner Games,2016
348190,0.0,DarkArts Studios,2005
325430,19.99,"Metaware Limited, LLC",2016
447100,,Sin dato disponible,Sin dato disponible
348270,7.99,Nonadecimal Creative,2014
348550,14.99,Arc System Works,2015
348860,,Sin dato disponible,Sin dato disponible
349980,4.99,"CS Squared Games,Among Giants",2015
346510,3.99,FarSpace Studios,2015
350710,4.99,DQ Team,2015
350840,7.99,CPsoft,2015
351080,9.99,Stardock Entertainment,2001
351720,14.99,ZeroBit Games,2016
352050,3.99,Team Chesster,2016
352130,4.99,"Gromada,Buka Entertainment",2003
352140,5.99,"Alawar Entertainment,Amegami",2013
352210,3.99,Fully Bugged,2015
352530,4.99,"Stephane Graziano,Franck Graziano,Mathieu Lamarche",2015
352610,,Sin dato disponible,Sin dato disponible
353980,7.99,Deck13,2005
354310,6.99,Alawar Entertainment,2014
354810,4.99,"mamoniem,Owlnight",2015
354830,,Sin dato disponible,Sin dato disponible
355350,9.99,Critical Bit,2015
355910,,Sin dato disponible,Sin dato disponible
356210,9.99,Nayma Software,1997
356910,14.99,"Arc System Works,DotEmu",2015
357400,,Sin dato disponible,Sin dato disponible
357460,,Sin dato disponible,Sin dato disponible
364650,,Sin dato disponible,Sin dato disponible
357490,4.99,Hungry Planet Games,2016
357750,4.99,Luis Ruiz,2015
357890,6.99,KaleidoGames,2015
359070,1.99,Hunter Gatherer Games,2015
359280,4.99,Orangepixel,2015
359410,,Sin dato disponible,Sin dato disponible
359450,8.99,Forge Reply srl,2015
359620,5.99,Infogrames,1995
359630,5.99,Particle Systems Ltd.,2001
347260,6.99,"MicroProse Software, Inc",1991
360600,2.99,SpookyFish Games,2015
361130,5.99,Playtap Games,2015
361930,6.99,"Alawar Stargaze,Alawar Entertainment",2015
361970,4.99,"Yustas Game Studio,Alawar Entertainment",2015
363200,1.99,devFluid,2014
363270,7.99,Egamea Game Studios,2016
363500,9.99,"Gregory Avery-Weir,Melissa Avery-Weir",2013
363660,,Sin dato disponible,Sin dato disponible
364660,4.99,blizzy Games,2015
365120,4.99,Adam Mowery,2015
365750,29.99,HB Studios,2015
365850,9.99,Nonlinear,2015
365870,4.99,Team Kryll,2015
366050,4.99,Bolder Games,2015
366100,1.99,Epic LLama,2015
366180,4.99,Ben Aprigliano,2015
366570,6.99,CastleAbra Studios,2015
366600,0.0,EpicHouse Studios LLC,2015
366670,6.99,Totem Studio,2015
367030,0.99,vikingfabian.com,2015
367040,6.99,SimplexGameStudio,2015
367140,1.99,Andrew Willman,2016
368050,4.99,Chocoarts,2015
368250,9.99,Warfare Studios,2015
368310,9.99,Ketos Games,2015
368450,9.99,Vladimir Kudelka,2015
368570,1.99,2 players,2016
368600,5.99,Looking Glass Studios,1996
368930,,Sin dato disponible,Sin dato disponible
369270,7.99,Timedrop Studios,2015
364750,24.99,exosyphen studios,2015
361350,4.99,Megastorm Games,2016
370150,4.99,John Cullen,2015
370280,2.99,橘子班,2016
370460,29.99,EXAMU Inc.,2015
370490,2.99,Daisy Maze Games,2016
370570,7.99,Purple Nebula,2015
370700,9.99,Warfare Studios,2015
370710,1.99,Warfare Studios,2015
370840,49.99,Wicked Witch Software,2016
370910,14.99,Clifftop Games,2016
370970,6.99,Carlo D'Apostoli Projects,2015
371230,,Sin dato disponible,Sin dato disponible
371250,,Sin dato disponible,Sin dato disponible
371290,,Sin dato disponible,Sin dato disponible
371810,,Sin dato disponible,Sin dato disponible
372480,12.99,Dreamatrix,2007
372560,4.99,Trickster Games,2006
372750,2.99,Kobra Studio,2016
372930,6.99,FIVE-BN GAMES,2015
372940,6.99,FIVE-BN GAMES,2015
373460,3.99,Spectral Games,2015
373630,2.99,Mommy's Best Games,2015
374380,,Sin dato disponible,Sin dato disponible
374400,8.99,Binary Fortress Software,2015
374630,2.99,Blazing Bit Games,2011
374900,14.99,Artefacts Studios,2016
375030,1.99,Zbigniew Ochman,2015
375190,,Sin dato disponible,Sin dato disponible
375310,2.99,WayForward,2015
375400,,Sin dato disponible,Sin dato disponible
375680,0.99,I Need Play,2016
375840,17.99,"CINEMAX, s.r.o.",2015
376150,9.99,Markus Fick,2015
376350,4.99,CPsoft,2015
369310,5.99,Retrocade.net,2014
377120,,Sin dato disponible,Sin dato disponible
375090,2.99,Ozzie Sneddon,2015
377450,6.99,FIVE-BN GAMES,2015
378420,3.99,FrameLineNetwork,2015
378930,5.99,Skyjaz Games,2016
379340,4.99,Urbanscan,2015
379350,4.99,Psikyo,2015
379370,4.99,Psikyo,2015
379380,4.99,Urbanscan,2015
379390,4.99,Atomic Planet,2015
379600,,Sin dato disponible,Sin dato disponible
380000,4.99,Frogames,2008
380100,9.99,Insignio Labs,2016
380120,9.99,Duckvalley Productions,2015
380990,5.99,Crian Soft,2015
381900,4.99,Erdem Sen,2015
381910,2.99,Confused Genius,2015
382270,1.99,SRF Games,2015
382320,1.99,Animation Catalyst,2015
382620,,Sin dato disponible,Sin dato disponible
382650,,Sin dato disponible,Sin dato disponible
382660,,Sin dato disponible,Sin dato disponible
382680,,Sin dato disponible,Sin dato disponible
382690,,Sin dato disponible,Sin dato disponible
382700,,Sin dato disponible,Sin dato disponible
382710,,Sin dato disponible,Sin dato disponible
382720,,Sin dato disponible,Sin dato disponible
382730,,Sin dato disponible,Sin dato disponible
382740,,Sin dato disponible,Sin dato disponible
382750,,Sin dato disponible,Sin dato disponible
382760,,Sin dato disponible,Sin dato disponible
382770,,Sin dato disponible,Sin dato disponible
382780,,Sin dato disponible,Sin dato disponible
382790,,Sin dato disponible,Sin dato disponible
382800,,Sin dato disponible,Sin dato disponible
383020,9.99,Ludvig Larsson,2016
383540,,Sin dato disponible,Sin dato disponible
383620,,Sin dato disponible,Sin dato disponible
383730,24.99,KADOKAWA,2015
383960,12.99,Denneko Yuugi,2015
384000,8.99,Triangle Studios,2015
384010,2.99,Whootgames,2015
354230,9.99,Nerial,2015
384210,7.99,Gamesare,2015
384280,4.99,Iced Lizard Games,2015
384540,,Sin dato disponible,Sin dato disponible
385580,3.99,Candlelight Studios,2015
385950,9.99,Criss Cross Games,2016
386340,14.99,AKGames,2015
386350,5.99,The Secret Games Company,2015
387270,4.99,Philippe Forgeur,2015
387460,,Sin dato disponible,Sin dato disponible
387470,,Sin dato disponible,Sin dato disponible
387480,,Sin dato disponible,Sin dato disponible
387490,,Sin dato disponible,Sin dato disponible
387500,,Sin dato disponible,Sin dato disponible
387510,,Sin dato disponible,Sin dato disponible
387520,,Sin dato disponible,Sin dato disponible
387530,,Sin dato disponible,Sin dato disponible
387540,,Sin dato disponible,Sin dato disponible
387550,,Sin dato disponible,Sin dato disponible
387570,,Sin dato disponible,Sin dato disponible
387590,,Sin dato disponible,Sin dato disponible
387600,,Sin dato disponible,Sin dato disponible
387610,,Sin dato disponible,Sin dato disponible
387630,,Sin dato disponible,Sin dato disponible
387640,,Sin dato disponible,Sin dato disponible
387650,,Sin dato disponible,Sin dato disponible
387670,,Sin dato disponible,Sin dato disponible
387680,,Sin dato disponible,Sin dato disponible
387690,,Sin dato disponible,Sin dato disponible
387700,,Sin dato disponible,Sin dato disponible
388010,2.99,Fingertip Games UK,2015
388300,12.99,Evergreen,2015
388430,8.99,Render System,2015
388660,1.99,JDRumble,2015
388680,4.99,Dust Scratch Games,2015
388960,12.99,Twistplay,2017
388970,9.99,Daniel Spruce,2015
389050,9.99,Cardboard Robot Games,2016
389200,,Sin dato disponible,Sin dato disponible
389250,4.99,1C Company,2008
389470,5.99,Infogrames,1993
389840,9.99,Pocket Queries,2015
389970,2.99,A Crowd of Monsters,2015
390940,3.99,"New Bridge Games,Alawar Entertainment",2014
391410,4.99,"Machineman1357,Phanom Games",2015
391490,6.99,Tortuga Team,2015
391590,9.99,Forge Reply,2013
391630,3.99,Gamesare,2015
392780,4.99,Lantana Games,2015
388260,15.0,Tipping Goat LLC,2015
343150,4.99,Dream Within,2016
393290,4.99,Urbanscan,1998
393330,19.99,Individual Software,2010
393350,4.99,"Colin Sanders,Jason RT Bond",2015
393540,4.99,ASC Games,2015
393610,9.99,Skunkape Interactive,2015
393660,10.99,Frostcloud Studios,2015
393820,19.99,Team Clockworks,2016
394030,2.99,Kimmo Lahtinen,2015
394250,,Sin dato disponible,Sin dato disponible
394450,14.99,Rodeo Games,2015
394890,,Sin dato disponible,Sin dato disponible
394900,,Sin dato disponible,Sin dato disponible
394910,,Sin dato disponible,Sin dato disponible
394990,2.99,frozenen,2016
395100,6.99,Felix Wunderlich,2016
395300,11.99,Ceiba Software and Arts,2015
395400,6.99,Warfare Studios,2015
395860,9.99,Specialbit Studio,2015
395880,,Sin dato disponible,Sin dato disponible
395890,4.99,Lemon Moose,2015
395930,4.99,"Alawar Stargaze,Alawar Entertainment",2015
396010,7.99,RadarJam,2016
396820,4.99,NMS Software,2015
396830,,Sin dato disponible,Sin dato disponible
396860,8.99,WarGirl Games,2015
397090,3.99,Valkyria Studios,2016
397320,14.99,Odin Game Studio,2016
397360,0.0,Kosek.com,2015
397420,19.99,Webfoot Games,2015
373600,4.99,Mommy's Best Games,2015
373610,3.99,Mommy's Best Games,2015
397840,,Sin dato disponible,Sin dato disponible
397960,6.99,Lazy Turtle Games,2014
397970,6.99,Lazy Turtle Games,2012
398020,2.99,Logic tree,2015
398460,4.99,Crank Goblin,2015
398480,,Sin dato disponible,Sin dato disponible
398640,19.99,Grey Dog Software,2015
